Date,subj,pol
2022-07-18,0.14377289377289376,0.09377289377289376
2022-07-19,0.17916666666666667,0.09861111111111111
2022-07-20,0.1285714285714286,0.014285714285714282
2022-07-21,0.13305555555555557,0.029365079365079365
2022-07-22,0.05,0.05
2022-07-23,0.25,-0.09375
2022-07-24,0.0,0.0
2022-07-25,0.3590909090909091,0.0849862258953168
2022-07-26,0.2503968253968254,0.09404761904761905
2022-07-27,0.22326388888888887,0.06979166666666667
2022-07-28,0.12142857142857141,0.0642857142857143
2022-07-29,0.0,0.0
2022-07-30,0.0,0.0
2022-07-31,0.16637806637806637,0.054040404040404035
2022-08-01,0.1875,-0.04375
2022-08-02,0.0981060606060606,0.021654040404040405
2022-08-03,0.2652468563182849,0.0898925479282622
2022-08-04,0.1363606301106301,0.1098003848003848
2022-08-05,0.19866071428571427,0.10803571428571428
2022-08-06,0.19866071428571427,0.10803571428571428
2022-08-07,0.44733044733044736,0.14927849927849926
2022-08-08,0.382180735930736,0.19036255411255412
2022-08-09,0.02912087912087912,0.015384615384615385
2022-08-10,0.19936147186147182,0.02195887445887446
2022-08-11,0.1026936026936027,-0.035606060606060606
2022-08-12,0.3038095238095238,0.09595238095238094
2022-08-13,0.36,0.08
2022-08-14,0.08695114409400125,0.0663574520717378
2022-08-15,0.14583333333333331,0.03958333333333334
2022-08-16,0.2925,0.1875
2022-08-17,0.041666666666666664,0.004166666666666668
2022-08-18,0.4287824675324675,0.19520021645021646
2022-08-19,0.125,0.0
2022-08-20,0.4,0.4
2022-08-21,0.170995670995671,0.09891774891774892
2022-08-22,0.125,0.125
2022-08-23,0.21428571428571427,0.1201923076923077
2022-08-24,0.24000000000000005,0.15
2022-08-25,0.24824617346938774,0.08853103741496597
2022-08-26,0.24824617346938774,0.08853103741496597
2022-08-27,0.24824617346938774,0.08853103741496597
2022-08-28,0.341991341991342,0.19783549783549784
2022-08-29,0.3013888888888889,0.10694444444444445
2022-08-30,0.16999999999999998,0.12
2022-08-31,0.0980614973262032,0.01390374331550802
2022-09-01,0.24277146464646462,0.024968434343434345
2022-09-02,0.03131313131313132,0.024116161616161615
2022-09-03,0.575,0.45
2022-09-04,0.170995670995671,0.09891774891774892
2022-09-05,0.2035714285714286,0.09588744588744587
2022-09-06,0.22777777777777775,0.02053872053872054
2022-09-07,0.2126330967012785,0.07431267217630855
2022-09-08,0.3198980186480187,0.19424825174825175
2022-09-09,0.09307359307359307,0.04978354978354978
2022-09-10,0.15000000000000002,0.175
2022-09-11,0.341991341991342,0.19783549783549784
2022-09-12,0.3228509585652443,0.1349335188620903
2022-09-13,0.2,0.1
2022-09-14,0.014285714285714287,0.0
2022-09-15,0.1,0.11000000000000001
2022-09-16,0.2887445887445888,0.07781385281385281
2022-09-17,0.26666666666666666,0.15833333333333333
2022-09-18,0.341991341991342,0.19783549783549784
2022-09-19,0.15064935064935067,0.026623376623376622
2022-09-20,0.29,0.05
2022-09-21,0.09642857142857143,0.0625
2022-09-22,0.0,0.0
2022-09-23,0.24033189033189037,0.04130591630591631
2022-09-24,0.9,0.6
2022-09-25,0.341991341991342,0.19783549783549784
2022-09-26,0.2654320987654321,0.06666666666666668
2022-09-27,0.20023148148148148,0.13171296296296295
2022-09-28,0.34055555555555556,0.15111111111111108
2022-09-29,0.13041695146958307,0.08382319434951013
2022-09-30,0.2562962962962963,-0.03777777777777775
2022-10-01,0.29734848484848486,0.03619528619528619
2022-10-02,0.170995670995671,0.09891774891774892
2022-10-03,0.07369696969696969,0.005575757575757575
2022-10-04,0.0,0.0
2022-10-05,0.2359920634920635,0.08060515873015874
2022-10-06,0.19861111111111113,0.16074074074074074
2022-10-07,0.060833333333333336,0.032916666666666664
2022-10-08,0.24675324675324672,-0.014069264069264073
2022-10-09,0.113997113997114,0.06594516594516595
2022-10-10,0.2577272727272727,0.02848484848484849
2022-10-11,0.17236652236652236,0.06453102453102452
2022-10-12,0.2226851851851852,0.07523148148148148
2022-10-13,0.18333333333333332,0.07564102564102565
2022-10-14,0.04,0.04
2022-10-15,0.0,0.0
2022-10-16,0.341991341991342,0.19783549783549784
2022-10-17,0.30501443001443,0.0674963924963925
2022-10-18,0.08163265306122448,0.030612244897959183
2022-10-19,0.17241809116809115,0.01736111111111111
2022-10-20,0.21944444444444447,0.12525252525252525
2022-10-21,0.75,0.8
2022-10-22,0.075,0.25
2022-10-23,0.170995670995671,0.09891774891774892
2022-10-24,0.14970238095238095,0.09683933490751671
2022-10-25,0.0,0.0
2022-10-26,0.24565551346801348,0.04885206228956229
2022-10-27,0.6,-0.15
2022-10-28,0.025,0.0
2022-10-29,0.0,0.0
2022-10-30,0.170995670995671,0.09891774891774892
2022-10-31,0.09899891774891775,0.03722943722943723
2022-11-01,0.18892857142857142,0.039642857142857146
2022-11-02,0.2939178876678877,0.0369047619047619
2022-11-03,0.1358164983164983,0.0756523569023569
2022-11-04,0.38181818181818183,0.07575757575757576
2022-11-05,0.0,0.0
2022-11-06,0.0,0.0
2022-11-07,0.25833333333333336,0.008333333333333331
2022-11-08,0.1255050505050505,0.16792929292929293
2022-11-09,0.2,-0.2
2022-11-10,0.2588961038961039,0.09478354978354978
2022-11-11,0.15,0.1
2022-11-12,0.15,0.1
2022-11-13,0.14305555555555555,0.07222222222222222
2022-11-14,0.3333333333333333,-0.19999999999999998
2022-11-15,0.0,0.0
2022-11-16,0.23749999999999996,0.025000000000000005
2022-11-17,0.2662406994047619,0.08208519345238095
2022-11-18,0.3778138528138528,-0.1507034632034632
2022-11-19,0.14761904761904762,0.016071428571428573
2022-11-20,0.26551226551226553,0.11139971139971139
2022-11-21,0.14097222222222222,-0.07152777777777777
2022-11-22,0.0,0.0
2022-11-23,0.0,0.0
2022-11-24,0.3473027210884354,0.15024263038548752
2022-11-25,0.3,-0.16666666666666666
2022-11-26,0.21428571428571427,-0.07142857142857142
2022-11-27,0.341991341991342,0.19783549783549784
2022-11-28,0.3499999999999999,0.18939393939393936
2022-11-29,0.0,0.0
2022-11-30,0.28467729240456513,0.16376033057851241
2022-12-01,0.14285714285714285,0.05357142857142857
2022-12-02,0.10000000000000002,0.11666666666666665
2022-12-03,0.36227994227994226,0.1210966810966811
2022-12-04,0.170995670995671,0.09891774891774892
2022-12-05,0.22857142857142856,0.04523809523809523
2022-12-06,0.16964285714285715,0.036525974025974024
2022-12-07,0.15042162698412698,0.06560019841269842
2022-12-08,0.0,0.0
