Date,IC_acct_subj,IC_acct_pol,defi_subj,defi_pol,blockchan_subj,blockchain_pol,crypto_subj,crypto_pol,avg_3k_subj,avg_3k_pol,DPI_subj,DPI_pol
04-05-21,0.242424242,0.068181818,0.270379116,0.109320478,0.154189815,0.175666667,0.363749333,0.153946465,0.262772754,0.146311203,0.201701847,0.071610285
05-05-21,0.477272727,0.136363636,0.281481376,0.083609638,0.190777688,0.095353626,0.36597197,0.257294697,0.279410345,0.14541932,0.25065363,0.102959667
06-05-21,0,0,0.319381528,0.11971651,0.229198156,0.155724151,0.388366504,0.110223052,0.312315396,0.128554571,0.328782039,0.156664279
07-05-21,0.238636364,0.068181818,0.349461228,0.089796373,0.147030664,0.058375812,0.290797781,0.158503283,0.262429891,0.102225156,0.20636693,0.059552042
08-05-21,0.5,0.2,0.285474473,0.070885728,0.17448407,0.008728628,0.334582597,0.092701692,0.264847047,0.057438683,0.213114478,0.140709476
09-05-21,0,0,0.324050711,0.125858071,0.280007925,0.233457359,0.167656133,0.059332612,0.257238256,0.139549347,0.223809524,0.091011518
10-05-21,0.15,0,0.343371366,0.083336105,0.213946429,0.081708333,0.360327306,0.165300447,0.3058817,0.110114962,0.303067862,0.113053797
11-05-21,0.373611111,-0.036631944,0.291355328,0.101559461,0.279134054,0.09153223,0.333891228,0.175750469,0.301460203,0.122947387,0.246275545,0.114671995
12-05-21,0.133333333,-0.016666667,0.361701166,0.151469535,0.267520357,0.088784382,0.328388514,0.070936316,0.319203346,0.103730077,0.196908263,0.103272642
13-05-21,0.188,0.022,0.257331566,0.068482702,0.200685931,0.05718474,0.328492322,0.091966628,0.262169939,0.07254469,0.191045535,0.061823711
14-05-21,0,0,0.256132081,0.079901518,0.205724603,0.053854762,0.287805231,0.132053157,0.249887305,0.088603145,0.299332612,0.030605339
15-05-21,0,0,0.268701466,0.073036763,0.209463132,0.047943136,0.374838252,0.177762527,0.284334283,0.099580809,0.308334696,0.063041998
16-05-21,0,0,0.259299879,0.127592767,0.190181142,0.049292388,0.393949868,0.167489719,0.28114363,0.114791625,0.237626263,0.15
17-05-21,0.083333333,-0.008333333,0.223319513,0.058841114,0.173796507,0.047140774,0.293020779,0.15285303,0.2300456,0.086278306,0.306056809,0.072694995
18-05-21,0.159090909,0.045454545,0.334609372,0.113853885,0.230856962,0.096599747,0.27667904,0.179740657,0.280715125,0.130064763,0.272793116,0.096339506
19-05-21,0.238095238,0.024206349,0.281023915,0.129027091,0.2769421,0.050401876,0.321534319,0.121944264,0.293166778,0.100457744,0.170488506,0.111372126
20-05-21,0.2,0.1,0.280928782,0.093718923,0.229524603,0.029549351,0.259482299,0.129761418,0.256645228,0.08434323,0.334760462,0.149836239
21-05-21,0.171428571,0.061111111,0.227216694,0.066267104,0.247123321,0.077186626,0.288814568,0.144574747,0.254384861,0.096009492,0.287444837,0.170048176
22-05-21,0.171428571,0.061111111,0.365356709,0.129760101,0.262411616,0.092181818,0.363319318,0.147829221,0.330362548,0.123257047,0.25621237,-0.018897099
23-05-21,0.289772727,0.068181818,0.383584988,0.09931619,0.193167659,0.047319444,0.347859873,0.095228842,0.308204173,0.080621492,0.203653061,0.00894898
24-05-21,0.351167929,0.079608586,0.273907761,0.096716971,0.195298611,0.052083333,0.264762662,0.108758243,0.244656345,0.085852849,0.184269383,0.052917219
25-05-21,0.33125,-0.033333333,0.289119289,0.17100776,0.211131043,0.036374729,0.354593687,0.143566162,0.284948006,0.116982884,0.402419179,-0.036429664
26-05-21,0.344920635,0.097142857,0.394792084,0.057839803,0.21806885,0.044366417,0.334845437,0.11531131,0.315902123,0.072505843,0.163183761,0.056153846
27-05-21,0,0,0.302838346,0.116273354,0.23296176,0.065572391,0.422191108,0.205723701,0.319330405,0.129189815,0.275792541,0.079026807
28-05-21,0.4,0,0.323409457,0.147925097,0.272739187,0.041723096,0.347819968,0.213290693,0.314656204,0.134312962,0.32712482,0.172132363
29-05-21,0.4,0,0.302090173,0.066860269,0.127989832,0.061774104,0.383737173,0.185541338,0.271272393,0.104725237,0.328373016,0.134145022
30-05-21,0.4,0,0.434199412,0.133263958,0.218475724,0.126563959,0.338833369,0.142118543,0.330502835,0.133982153,0.263176638,0.188461538
31-05-21,0.4,0,0.434199412,0.133263958,0.218475724,0.126563959,0.338833369,0.142118543,0.330502835,0.133982153,0.263176638,0.188461538
01-06-21,0.4,0,0.351821618,0.146528851,0.253914225,0.103985138,0.293539749,0.170598936,0.299758531,0.140370975,0.218380077,0.128210832
02-06-21,0.411111111,-0.093434343,0.311516955,0.09639843,0.252908496,0.094698539,0.376491234,0.262512915,0.313638895,0.151203295,0.282653509,0.101074561
03-06-21,0.238636364,0.068181818,0.303408925,0.091812653,0.242169012,0.093585723,0.350985444,0.199819264,0.29885446,0.12840588,0.301400874,0.139661298
04-06-21,0.352272727,0.193181818,0.331827672,0.111542125,0.156068543,0.059726371,0.397211159,0.262833009,0.295035791,0.144700501,0.303571429,0.179761905
05-06-21,0.352272727,0.193181818,0.611875415,0.499816955,0.191629295,0.031758489,0.407068597,0.209782648,0.403524436,0.247119364,0.152083333,0.127083333
06-06-21,0.457738095,0.35952381,0.589873449,0.446166955,0.131177762,0.050485437,0.434442776,0.102609172,0.385164662,0.199753855,0.282469741,0.039582091
07-06-21,0.41575477,0.268981481,0.434881862,0.251197508,0.240439985,0.089341853,0.382569444,0.170545274,0.35263043,0.170361545,0.350653675,0.094712535
08-06-21,0.41575477,0.268981481,0.333354023,0.118115655,0.077954545,0.043068182,0.384020972,0.13575211,0.265109847,0.098978649,0.335631868,0.167619048
09-06-21,0,0,0.335172822,0.099460284,0.143479137,0.051200096,0.384253127,0.151172348,0.287635028,0.100610909,0.250899331,0.074782873
10-06-21,0,0,0.397151275,0.10175884,0.197664991,0.099647679,0.304768831,0.189733081,0.299861699,0.130379866,0.272698413,0.139311787
11-06-21,0,0,0.396759259,0.114821829,0.191209716,0.026027859,0.322970942,0.133809885,0.303646639,0.091553191,0.282051282,0.084478022
12-06-21,0.477272727,0.136363636,0.434284697,0.190018315,0.191864411,0.071692676,0.384777543,0.244988402,0.33697555,0.168899798,0.218939394,0.08844697
13-06-21,0.477272727,0.136363636,0.461710187,0.252103482,0.183725146,0.057151666,0.393349874,0.278176768,0.346261736,0.195810638,0.330691057,0.010365854
14-06-21,0.28125,0,0.312051494,0.111203731,0.194390152,0.07877904,0.405931187,0.286964971,0.304124277,0.158982581,0.330700008,0.134387791
15-06-21,0.477272727,0.136363636,0.294227472,0.144287481,0.267263225,0.089148932,0.317142478,0.201305574,0.292877725,0.144913995,0.314639533,0.089057451
16-06-21,0.426136364,0.102272727,0.331416283,0.123352104,0.221780332,0.06746596,0.451984199,0.315599459,0.335060271,0.168805841,0.337288255,0.035746753
17-06-21,0.613636364,0.468181818,0.492630538,0.358820491,0.170093115,0.042273572,0.358889635,0.250076515,0.340537763,0.217056859,0.362066511,0.105784161
18-06-21,0.428571429,0.214285714,0.385274018,0.253091196,0.351611084,0.088494663,0.251271735,0.145710191,0.329385612,0.162432017,0.464174665,0.063572813
19-06-21,0.428571429,0.214285714,0.356269775,0.180531726,0.289838788,0.132085353,0.365435408,0.232795418,0.337181323,0.181804166,0.5,0
20-06-21,0.428571429,0.214285714,0.345049576,0.118919172,0.286474802,0.15090168,0.436886273,0.226088005,0.356136884,0.165302952,0.352272727,0.061818182
21-06-21,0.412878788,0.206060606,0.230772814,0.108193939,0.24398569,0.057603114,0.333933586,0.178740512,0.26956403,0.114845855,0.380658263,0.166716747
22-06-21,0,0,0.30408278,0.106286067,0.315647496,0.126901408,0.354665639,0.220524531,0.324798638,0.151237335,0.347916667,0.185416667
23-06-21,0.238636364,0.068181818,0.296358076,0.059587851,0.227378788,0.097058081,0.42726517,0.249733622,0.317000678,0.135459851,0.287247475,0.145514971
24-06-21,0.238636364,0.068181818,0.252864583,0.134360006,0.140170455,0.083952922,0.400725289,0.286198395,0.264586775,0.168170441,0.189047619,0.192380952
25-06-21,0.166666667,-0.166666667,0.287224052,0.130278861,0.204788118,0.070719789,0.296362626,0.165517154,0.262791599,0.122171935,0.494444444,0.194444444
26-06-21,0.166666667,-0.166666667,0.446244726,0.278333333,0.23673541,0.070040685,0.425181331,0.311690933,0.369387156,0.22002165,0.325,0.108939394
27-06-21,0.166666667,-0.166666667,0.27705774,0.110606061,0.210037879,0.117487374,0.294455393,0.214956043,0.260517004,0.147683159,0.341666667,0.198611111
28-06-21,0.1875,0.043560606,0.339811555,0.129914607,0.22568806,0.083640478,0.33387399,0.21921176,0.299791202,0.144255615,0.183438171,0.094217914
29-06-21,0.238636364,0.068181818,0.278666971,0.068249459,0.262933838,0.053875505,0.301609343,0.199107918,0.281070051,0.107077627,0.132929293,0.131313131
30-06-21,0,0,0.278666971,0.068249459,0.262933838,0.053875505,0.301609343,0.199107918,0.281070051,0.107077627,0.132929293,0.131313131
01-07-21,0.5,0.25,0.480861975,0.408956765,0.126009505,0.018582722,0.343947565,0.192996789,0.316939682,0.206845425,0.186677368,0.017094703
02-07-21,0.227272727,0.068181818,0.225166197,0.079556319,0.252217262,-0.028271974,0.369968921,0.223115061,0.282450793,0.091466469,0.473452922,0.30505763
03-07-21,0.227272727,0.068181818,0.34584022,0.104272268,0.134773329,0.033465535,0.226834596,0.148235795,0.235816048,0.095324533,0.417619048,0.160595238
04-07-21,0.227272727,0.068181818,0.300282738,0.146319444,0.137138605,0.070008117,0.398918963,0.286042785,0.278780102,0.167456782,0.243009642,0.11112259
05-07-21,0.508333333,0.007575758,0.244006734,0.106736412,0.185156182,0.083386304,0.454718616,0.333626569,0.294627177,0.174583095,0.128205128,0.033205128
06-07-21,0.738636364,0.468181818,0.332266772,0.092237729,0.169378891,0.045725383,0.405197282,0.279919264,0.302280982,0.139294125,0.288705075,0.068920282
07-07-21,0.403535354,0.18989899,0.251409965,0.12353801,0.217195675,0.050699894,0.411065693,0.230794968,0.293223778,0.135010957,0.286248042,0.069531488
08-07-21,0,0,0.416835547,0.175261116,0.318082306,0.08949148,0.311239268,0.166651326,0.34871904,0.143801307,0.129166667,-0.005208333
09-07-21,0.055555556,0,0.358511208,0.089898847,0.35320989,0.052614286,0.338121591,0.205747727,0.349947563,0.116086953,0.248240596,0.030651776
10-07-21,0.055555556,0,0.410124339,0.115480159,0.188022487,0.098194444,0.333067839,0.184639141,0.310404888,0.132771248,0.257026248,0.071879001
11-07-21,0.055555556,0,0.290810128,0.19776481,0.15206746,0.053142857,0.375944054,0.170424928,0.272940547,0.140444198,0.225,0.14375
12-07-21,0.282222222,0.035858586,0.507860915,0.17743838,0.072627551,0.004413265,0.383945455,0.131986652,0.321477974,0.104612766,0.063328942,0.01561704
13-07-21,0.375,0.034090909,0.291588708,0.107548701,0.176321467,-0.016324654,0.360038014,0.123912789,0.27598273,0.071712279,0.32777253,0.022212712
14-07-21,0.375,0.034090909,0.288790456,0.086548907,0.187947717,0.087988301,0.373316919,0.156899639,0.283351697,0.110478949,0.352244289,0.147566199
15-07-21,0.166666667,0.133333333,0.370647805,0.122006416,0.315537345,0.065072941,0.317722358,0.177577859,0.334635836,0.121552405,0.371507937,0.191313131
16-07-21,0.454545455,0.136363636,0.284524541,0.103977126,0.243282195,0.082985404,0.373403,0.195589574,0.300403245,0.127517368,0.035714286,0
17-07-21,0,0,0.23,0.135833333,0.241233211,0.033431013,0.377092659,0.256599747,0.28277529,0.141954698,0.182232143,0.059375
18-07-21,0,0,0.367523191,0.187077536,0.257996565,0.038239948,0.396486075,0.250535841,0.34066861,0.158617775,0.258333333,0.2
19-07-21,0,0,0.430364068,0.224470195,0.217049062,0.072810245,0.366870226,0.178201006,0.338094452,0.158493815,0.237137522,0.131884125
20-07-21,0.731477273,0.377613636,0.45171735,0.124740831,0.200651991,0.111533267,0.391285528,0.243584091,0.347884956,0.15995273,0.339732274,0.184407179
21-07-21,0.139393939,0.03030303,0.305229233,0.151971657,0.291124069,0.149230645,0.402977327,0.158662789,0.333110209,0.153288363,0.255787628,0.086546787
22-07-21,0.423809524,0.358333333,0.434212616,0.206310077,0.152176685,0.009936248,0.274482828,0.142097475,0.286957376,0.119447933,0.361466817,0.165784547
23-07-21,0,0,0.366353348,0.247297045,0.22124682,0.130188999,0.258467145,0.139427219,0.282022438,0.172304421,0.331975309,0.131805556
24-07-21,0,0,0.343560606,0.1875,0.22677305,0.261500645,0.364884514,0.221494458,0.31173939,0.223498368,0.291557386,0.172026449
25-07-21,0.421464646,0.176767677,0.426046323,0.162331478,0.351638889,0.427527778,0.298703066,0.122538763,0.358796093,0.237466006,0.317708333,0.076041667
26-07-21,0.253348214,0.05530303,0.335491456,0.142875281,0.198195887,0.103789322,0.290300036,0.103829058,0.27466246,0.11683122,0.312038567,0.057658402
27-07-21,0.155454545,0.227272727,0.387637834,0.164660759,0.361180923,0.272435666,0.261100492,0.077781761,0.33663975,0.171626062,0.263141711,0.124246881
28-07-21,0.477272727,0.136363636,0.306993038,0.11272534,0.278175234,0.078670725,0.367127417,0.1586171,0.317431897,0.116671055,0.335962628,0.077124506
29-07-21,0,0,0.441050616,0.316271229,0.284160889,0.108238743,0.372135807,0.165487635,0.365782437,0.196665869,0.368627451,0.067647059
30-07-21,0.975,0.0375,0.326381018,0.123729626,0.206987119,0.087026845,0.321777165,0.156454497,0.285048434,0.122403656,0.197172619,-0.023809524
31-07-21,0.975,0.0375,0.326381018,0.123729626,0.206987119,0.087026845,0.321777165,0.156454497,0.285048434,0.122403656,0.197172619,-0.023809524
01-08-21,0.216666667,0.111111111,0.314563588,0.135595583,0.191086567,0.085388966,0.333620725,0.163902489,0.27975696,0.12829568,0.260926227,0.043366703
02-08-21,0.511111111,0.158901515,0.423224395,0.196612051,0.120527104,0.082310572,0.297624008,0.11830873,0.280458502,0.132410451,0.281035354,0.074324495
03-08-21,0.416666667,0.312121212,0.311798942,0.068700651,0.209190693,0.099819589,0.328808252,0.208165368,0.283265962,0.125561869,0.276389408,0.046483352
04-08-21,0.133333333,0.133333333,0.463569315,0.159634556,0.235813492,0.092574161,0.293307869,0.170298175,0.330896892,0.14083563,0.366155914,0.169148746
05-08-21,0.393,0.166,0.345399288,0.15963547,0.190659341,0.072222222,0.303277955,0.129242075,0.279778861,0.120366589,0.281388321,0.085282601
06-08-21,0.484821429,-0.000892857,0.436794639,0.179247159,0.272268856,0.03964528,0.335621374,0.171619102,0.34822829,0.130170514,0.306725483,0.015407237
07-08-21,0.484821429,-0.000892857,0.43751717,0.231996909,0.142449355,0.03219745,0.324682486,0.142311273,0.30154967,0.135501878,0.351627886,0.099886364
08-08-21,0.7,0.2,0.361324405,0.237782738,0.215069077,0.110116776,0.374913037,0.216722564,0.317102173,0.188207359,0.314928571,0.035519481
09-08-21,0.136666667,0.098333333,0.356532215,0.175025175,0.131135333,0.011997526,0.308865085,0.176070148,0.265510878,0.12103095,0.270652174,0.023188406
10-08-21,0.261534993,0.074404762,0.387330036,0.165819397,0.282912589,0.161918408,0.346999116,0.174310633,0.33908058,0.167349479,0.306874597,0.096530464
11-08-21,0.302083333,0.135795455,0.344700003,0.176446563,0.235120037,0.11257424,0.282164541,0.156055808,0.287328194,0.14835887,0.28025463,0.04347095
12-08-21,0.302083333,0.135795455,0.441105355,0.18416254,0.252774235,0.121872584,0.322256494,0.229477796,0.338712028,0.178504307,0.342627507,0.07754217
13-08-21,0,0,0.389513572,0.163430443,0.272192065,0.064874646,0.318659632,0.201490097,0.326788423,0.143265062,0.205107086,0.062736386
14-08-21,0,0,0.549250709,0.196601763,0.372121967,0.187357797,0.244702183,0.145143254,0.38869162,0.176367605,0.396226415,0.086792453
15-08-21,0,0,0.315426587,0.113452381,0.266693723,0.090674193,0.244764394,0.141870455,0.275628235,0.115332343,0.319166667,0.0125
16-08-21,0.241871843,-0.010653409,0.17502924,0.075964912,0.259660861,0.075148683,0.450066045,0.302486472,0.294918715,0.151200022,0.294786521,0.106379934
17-08-21,0.284285714,0.221428571,0.504826064,0.268794015,0.315650244,0.085651138,0.312472854,0.172607522,0.377649721,0.175684225,0.328876687,0.101376369
18-08-21,0.12,0.14,0.52223108,0.301093686,0.298987616,0.118757877,0.389725325,0.188936328,0.403648007,0.202929297,0.392559744,0.165718157
19-08-21,0.025,0,0.299657287,0.086790925,0.351003701,0.022750935,0.351278571,0.160211156,0.333979853,0.089917672,0.207956299,0.054847666
20-08-21,0.3,0.35,0.452955264,0.246730048,0.271563671,0.03636521,0.352953956,0.149514719,0.35915763,0.144203326,0.263470251,0.100785261
21-08-21,0.3,0.35,0.189175439,0.072140351,0.249418605,0.094080338,0.411784401,0.214910786,0.283459481,0.127043825,0.316570378,0.025131303
22-08-21,0.57020202,0.235353535,0.104799107,0.097767857,0.333830724,0.085312519,0.496549211,0.370390613,0.311726347,0.184490329,0.524373543,0.119201632
23-08-21,0.328,0.086545455,0.358385374,0.172488397,0.226482584,0.084261263,0.362472691,0.16065018,0.315780216,0.13913328,0.373653347,0.195592095
24-08-21,0,0,0.284531652,0.093368467,0.245892019,0.068587281,0.328374513,0.136975216,0.286266061,0.099643655,0.323156566,0.138863636
25-08-21,0.3625,0.15530303,0.281780644,0.138554464,0.237207143,0.04425083,0.440296723,0.186070527,0.319761503,0.122958607,0.277924242,0.018060606
26-08-21,0.362121212,0.013939394,0.326739087,0.17612585,0.234159632,0.090435786,0.365487067,0.255176876,0.308795262,0.173912838,0.379393939,0.173080808
27-08-21,0.158333333,0.066666667,0.258579445,0.093096441,0.246509503,0.027271303,0.3559329,0.178598196,0.287007283,0.099655313,0.294736842,0.097258772
28-08-21,0,0,0.208972716,0.107746639,0.254177489,0.118576163,0.29228873,0.174716825,0.251812978,0.133679876,0.304081633,0.099795918
29-08-21,0,0,0.315,0.055694444,0.22872619,0.116916667,0.340158225,0.179267532,0.294628139,0.117292881,0.23497114,0.092012987
30-08-21,0.25,0.068181818,0.343935219,0.089835608,0.19293088,0.09272482,0.330074116,0.139448485,0.288980072,0.107336304,0.216174769,0.13046875
31-08-21,0.244318182,0.034090909,0.343935219,0.089835608,0.19293088,0.09272482,0.330074116,0.139448485,0.288980072,0.107336304,0.216174769,0.13046875
01-09-21,0,0,0.353270063,0.084666001,0.225626172,0.044057991,0.342468112,0.20043961,0.307121449,0.109721201,0.21823181,0.036717428
02-09-21,0.075,0.0125,0.211229618,0.097676443,0.221241883,0.014545455,0.384423088,0.156541053,0.272298196,0.08958765,0.3119,0.065377778
03-09-21,0.092857143,0.035064935,0.412111771,0.210386387,0.295534762,0.008334678,0.396932456,0.194888528,0.368192996,0.137869864,0.166184807,0.02585034
04-09-21,0.4375,0.1875,0.493961039,0.231634199,0.153075953,0.043078549,0.360563285,0.130113898,0.335866759,0.134942215,0.422373813,0.03789179
05-09-21,0.841666667,0.591666667,0.473417722,0.259493671,0.279596175,0.002394827,0.362683521,0.18427004,0.371899139,0.148719513,0.152787698,0.017058081
06-09-21,0.1,0,0.494867506,0.210411766,0.181573228,0.023916413,0.336132071,0.194114791,0.337524268,0.142814323,0.268685676,0.096280037
07-09-21,0.738636364,0.218181818,0.259653573,0.138117312,0.304756617,0.146025729,0.357995978,0.235271302,0.307468722,0.173138114,0.135342566,0.019948317
08-09-21,0.433333333,0.345454545,0.344469389,0.110009855,0.226076632,-0.000890152,0.379638201,0.274879524,0.316728074,0.127999742,0.269967717,0.054538137
09-09-21,0.477272727,0.136363636,0.458190225,0.207958024,0.34162463,0.078884181,0.381416318,0.232716649,0.393743724,0.173186285,0.371482399,0.102324277
10-09-21,0.25719697,0.056818182,0.373731884,0.199547101,0.309834369,0.147424948,0.335854293,0.154900162,0.339806849,0.167290737,0.30672583,0.03083189
11-09-21,0.477272727,0.136363636,0.285884093,0.139485767,0.218457156,0.043823211,0.383987013,0.256212049,0.296109421,0.146507009,0.362889186,0.049566251
12-09-21,0.477272727,0.136363636,0.37834186,0.060444426,0.150806452,0.082258065,0.26737307,0.11567969,0.265507127,0.086127393,0.133333333,0
13-09-21,0.344401042,0.173662405,0.290153319,0.11261544,0.305938187,0.031521893,0.35620404,0.181131872,0.317431849,0.108423069,0.256775007,0.089639749
14-09-21,0.623107143,0.296,0.318860112,0.117088294,0.301363005,0.114959596,0.310689268,0.155838636,0.310304128,0.129295509,0.295212585,0.177923731
15-09-21,0.333333333,0.125,0.415523621,0.18027557,0.316757162,0.068918893,0.372564461,0.196557152,0.368281748,0.148583872,0.369332386,0.172019117
16-09-21,0.158333333,-0.011111111,0.308034577,0.203742406,0.409323666,0.08412917,0.433370924,0.215830601,0.383576389,0.167900726,0.284269663,0.123595506
17-09-21,0.4,-0.05,0.302942721,0.126350409,0.299049803,0.072252722,0.390617442,0.221852101,0.330869989,0.140151744,0.109307774,0.029668422
18-09-21,0.083333333,0,0.594186793,0.297013104,0.294958514,0.120149547,0.359304058,0.197136508,0.416149789,0.204766386,0.226789472,0.00897592
19-09-21,0.083333333,0,0.417873936,0.198328109,0.25833034,0.098023165,0.402889412,0.216369949,0.359697896,0.170907074,0.141594517,0.006962482
20-09-21,0.171559343,0.038352273,0.42363792,0.109308842,0.324029906,0.103670797,0.327936706,0.124136021,0.358534844,0.112371887,0.291431166,0.048629554
21-09-21,0.237954545,0.117272727,0.595811267,0.308573959,0.227021457,0.100729343,0.41782482,0.15345175,0.413552514,0.187585017,0.417871235,0.179534745
22-09-21,0.224049165,0.069225417,0.374086099,0.153838651,0.205857491,0.121885082,0.358594415,0.13380201,0.312846002,0.136508581,0.339125419,0.133725394
23-09-21,0.29455267,0.111652237,0.380146687,0.17648835,0.358069573,0.042188498,0.429938157,0.272292799,0.389384806,0.163656549,0.327659714,0.093712777
24-09-21,0,0,0.430515803,0.224216603,0.176431161,0.031799766,0.372670851,0.116120019,0.326539272,0.124045463,0.367216117,0.112347652
25-09-21,0,0,0.443074581,0.196042618,0.219652778,0.054521307,0.32707822,0.186789394,0.329935193,0.14578444,0.332346648,0.049854722
26-09-21,0,0,0.356631064,0.145486103,0.201493298,0.045944056,0.419509632,0.185148286,0.325877998,0.125526148,0.29228243,0.023050082
27-09-21,0.188484848,0.078484848,0.464315218,0.22810455,0.339505471,0.096460438,0.284821753,0.160969832,0.362880814,0.16184494,0.177585378,-0.019264069
28-09-21,0.130133929,0.016071429,0.365902778,0.125337753,0.316924554,0.116228404,0.404433895,0.207330798,0.362420409,0.149632318,0.420936639,0.09476584
29-09-21,0.564814815,0.106060606,0.350883104,0.139343635,0.236961701,0.075995227,0.34912715,0.194959903,0.312323985,0.136766255,0.384722222,0.027083333
30-09-21,0.178661616,0.061868687,0.350883104,0.139343635,0.236961701,0.075995227,0.34912715,0.194959903,0.312323985,0.136766255,0.384722222,0.027083333
01-10-21,0.085714286,0.071428571,0.432803579,0.216778656,0.274858969,0.068631178,0.39547791,0.20022794,0.367713486,0.161879258,0.353814103,0.14002331
02-10-21,0.085714286,0.071428571,0.50919244,0.261512027,0.261142113,0.113440206,0.459327904,0.224178788,0.409887486,0.19971034,0.235294118,0.057983193
03-10-21,0.436868687,0.142676768,0.473925998,0.280216783,0.121590909,0.085485537,0.338520485,0.103565404,0.311345797,0.156422575,0.40869042,0.02289102
04-10-21,0.486666667,0.140378788,0.395651766,0.200303656,0.227906746,0.083137973,0.335765007,0.205203788,0.319774506,0.162881806,0.304005086,0.08599424
05-10-21,0.326575277,0.153643579,0.424230769,0.234075369,0.260256145,0.09572586,0.388743669,0.189371916,0.357743528,0.173057715,0.284522342,0.043685157
06-10-21,0.472159091,0.339772727,0.37161794,0.134238072,0.231022126,0.116352633,0.352222547,0.170576154,0.318287538,0.140388953,0.339002664,0.06953047
07-10-21,0.227272727,0.068181818,0.619717419,0.324443321,0.247666084,0.052867133,0.356235098,0.16771865,0.407872867,0.181676368,0.355320635,0.09047619
08-10-21,0,0,0.464209069,0.239025772,0.289494866,0.040347789,0.303569751,0.143938564,0.352424562,0.141104041,0.303878886,0.055706415
09-10-21,0,0,0.327761414,0.13184217,0.258786393,0.055524856,0.340540554,0.194200992,0.309029454,0.127189339,0.347550035,0.070101637
10-10-21,0,0,0.384004453,0.176209136,0.212021867,0.049329929,0.354297944,0.218434001,0.316774755,0.147991022,0.421153846,0.027534965
11-10-21,0,0,0.399754902,0.14537037,0.313658009,0.015467939,0.385720833,0.205771934,0.366377915,0.122203414,0.345940356,0.039083694
12-10-21,0.290909091,0.081818182,0.488001914,0.158777213,0.206930048,0.042975786,0.37281553,0.176009271,0.355915831,0.125920757,0.325960498,0.072014791
13-10-21,0.166666667,0.166666667,0.335145489,0.21242744,0.212739093,0.07063185,0.360438624,0.175868831,0.302774402,0.152976041,0.306354776,0.027878028
14-10-21,0.15,0.1125,0.34019983,0.133895266,0.271748554,0.10601949,0.331033662,0.188181824,0.314327348,0.14269886,0.300097854,0.030709175
15-10-21,0.238636364,0.068181818,0.319431873,0.13227557,0.216783123,-0.027294897,0.312251786,0.109130411,0.282822261,0.071370361,0.309596759,0.037962697
16-10-21,0.472222222,0.125,0.305725967,0.129110836,0.239067224,0.020496869,0.318043074,0.163372565,0.287612088,0.104326757,0.257472297,-0.00098832
17-10-21,0.19047619,-0.020833333,0.393136755,0.101559561,0.206085267,0.028619686,0.412987584,0.231033279,0.337403202,0.120404176,0.313345641,0.038172693
18-10-21,0.53952381,0.157157287,0.320564059,0.235941043,0.219394689,0.047621245,0.361613149,0.135710263,0.300523966,0.139757517,0.361269841,0.145386905
19-10-21,0.388636364,0.102272727,0.241358683,0.186567433,0.188762716,0.039064033,0.343337626,0.170802273,0.257819675,0.13214458,0.316438824,0.089383971
20-10-21,0.2825,0.057954545,0.34828148,0.148636284,0.110534145,0.041645779,0.374566631,0.17777978,0.277794085,0.122687281,0.285641356,0.050825712
21-10-21,0.1,0.02979798,0.362431901,0.129560817,0.21130588,0.047885931,0.359329996,0.147758036,0.311022592,0.108401594,0.36946813,0.105242424
22-10-21,0.142045455,0.098863636,0.389008249,0.178114369,0.273420469,0.053971623,0.255010137,0.133439827,0.305812952,0.12184194,0.472651868,0.155901797
23-10-21,0.4,-0.181818182,0.306906471,0.139775575,0.311045297,0.065444541,0.361352183,0.203829762,0.32643465,0.13634996,0.372373497,0.060955988
24-10-21,0.4,-0.181818182,0.431542017,0.22622584,0.147916667,0.035714286,0.308614701,0.133235859,0.296024461,0.131725328,0.305120773,0.049746377
25-10-21,0.166666667,0.045454545,0.403690622,0.113646601,0.190944084,0.002465368,0.327820996,0.163938799,0.307485234,0.093350256,0.377353123,0.007276077
26-10-21,0.286363636,0.081818182,0.414572813,0.122419836,0.226114749,0.026249278,0.383667172,0.214467478,0.341451578,0.121045531,0.314107876,0.079442866
27-10-21,0.397083333,-0.035454545,0.303460351,0.133553484,0.240039,0.033154973,0.242912656,0.127799206,0.262137336,0.098169221,0.440689853,0.075437055
28-10-21,0.425,0.110511364,0.424966216,0.138430663,0.291870957,0.073430128,0.423666035,0.245023864,0.380167736,0.152294885,0.437922379,0.052453102
29-10-21,0.367424242,0.164393939,0.533287879,0.285636364,0.201592852,0.061909681,0.382374928,0.179632359,0.372418553,0.175726135,0.30659358,0.036994949
30-10-21,0.367424242,0.164393939,0.393261317,0.03906893,0.203069859,0.076118326,0.284006439,0.199169318,0.293445872,0.104785525,0.442033189,0.171424242
31-10-21,0.3,0.6,0.393261317,0.03906893,0.203069859,0.076118326,0.284006439,0.199169318,0.293445872,0.104785525,0.442033189,0.171424242
01-11-21,0.275,0.034090909,0.345683704,0.154054137,0.259075436,0.042877715,0.361574315,0.233688835,0.322111151,0.143540229,0.183985507,0.041352657
02-11-21,0.291837121,0.152518939,0.553012497,0.289983165,0.225833147,0.090396421,0.306202916,0.1375933,0.361682853,0.172657629,0.305267963,0.063602506
